id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,wallclock,offenseTimeouts,defenseTimeouts,ppa
401507651102999101,40150765111,401507651,11,8,Holy Cross,Patriot,14,South Dakota State,South Dakota State,Holy Cross,MVFC,21,2,"{'seconds': 8, 'minutes': 0}",35,35,2,1,0,False,Pass Incompletion,Matthew Sluka pass incomplete to Spencer Gilliam,2022-12-10T18:21:58.000Z,0.0,1.0,-0.9472719107527577
401507651102999701,40150765111,401507651,11,9,Holy Cross,Patriot,14,South Dakota State,South Dakota State,Holy Cross,MVFC,21,2,"{'seconds': 2, 'minutes': 0}",35,35,3,1,0,False,Pass Incompletion,Matthew Sluka pass incomplete to Justin Shorter,2022-12-10T18:22:38.000Z,0.0,1.0,-1.0389089316491162
401507651103855201,40150765113,401507651,12,2,Holy Cross,Patriot,14,South Dakota State,South Dakota State,Holy Cross,MVFC,21,3,"{'seconds': 47, 'minutes': 14}",83,83,1,10,5,False,Rush,Peter Oliver run for 5 yds to the HCrss 22,2022-12-10T18:46:40.000Z,3.0,3.0,0.0803248403226124
401507651103858501,40150765113,401507651,12,3,Holy Cross,Patriot,14,South Dakota State,South Dakota State,Holy Cross,MVFC,21,3,"{'seconds': 14, 'minutes': 14}",78,78,2,5,4,False,Rush,Peter Oliver run for 4 yds to the HCrss 26,2022-12-10T18:47:12.000Z,3.0,3.0,-0.0773471248298589
401507651103866101,40150765113,401507651,12,4,Holy Cross,Patriot,14,South Dakota State,South Dakota State,Holy Cross,MVFC,21,3,"{'seconds': 38, 'minutes': 13}",74,74,3,1,5,False,Rush,Matthew Sluka run for 5 yds to the HCrss 31 for a 1ST down,2022-12-10T18:47:55.000Z,3.0,3.0,0.9249138619438542
401507651103874001,40150765113,401507651,12,5,Holy Cross,Patriot,14,South Dakota State,South Dakota State,Holy Cross,MVFC,21,3,"{'seconds': 59, 'minutes': 12}",69,69,1,10,-6,False,Sack,Matthew Sluka sacked by DyShawn Gales for a loss of 6 yards to the HCrss 25,2022-12-10T18:48:36.000Z,3.0,3.0,-1.4655051948222253
401507651103877701,40150765113,401507651,12,6,Holy Cross,Patriot,14,South Dakota State,South Dakota State,Holy Cross,MVFC,21,3,"{'seconds': 22, 'minutes': 12}",75,75,2,16,21,False,Rush,Matthew Sluka run for 21 yds to the HCrss 46 for a 1ST down,2022-12-10T18:49:36.000Z,3.0,3.0,2.8878986622520673
401507651103885501,40150765113,401507651,12,7,Holy Cross,Patriot,14,South Dakota State,South Dakota State,Holy Cross,MVFC,21,3,"{'seconds': 44, 'minutes': 11}",54,54,1,10,4,False,Rush,Peter Oliver run for 4 yds to the 50 yard line,2022-12-10T18:49:48.000Z,3.0,3.0,-0.1577860825649198
401507651103894101,40150765113,401507651,12,8,Holy Cross,Patriot,14,South Dakota State,South Dakota State,Holy Cross,MVFC,21,3,"{'seconds': 58, 'minutes': 10}",50,50,2,6,8,False,Rush,Matthew Sluka run for 8 yds to the SDkSt 42 for a 1ST down,2022-12-10T18:50:39.000Z,3.0,3.0,1.0477481486780038
401507651103897801,40150765113,401507651,12,9,Holy Cross,Patriot,14,South Dakota State,South Dakota State,Holy Cross,MVFC,21,3,"{'seconds': 21, 'minutes': 10}",42,42,1,10,4,False,Rush,Peter Oliver run for 4 yds to the SDkSt 38,2022-12-10T18:51:17.000Z,3.0,3.0,-0.1003137729896652
401507651103905801,40150765113,401507651,12,10,Holy Cross,Patriot,14,South Dakota State,South Dakota State,Holy Cross,MVFC,21,3,"{'seconds': 41, 'minutes': 9}",38,38,2,6,37,False,Rush,"Matthew Sluka run for 36 yds to the SDkSt 2 for a 1ST down SO DAKOTA ST Penalty, Face Mask (1 yards) (DyShawn Gales) to the SDkSt 1 for a 1ST down",2022-12-10T18:52:44.000Z,3.0,3.0,2.4572279694413464
401507651103906601,40150765113,401507651,12,11,Holy Cross,Patriot,14,South Dakota State,South Dakota State,Holy Cross,MVFC,21,3,"{'seconds': 33, 'minutes': 9}",1,1,1,1,0,False,Rush,Peter Oliver run for no gain to the SDkSt 1,2022-12-10T18:52:54.000Z,3.0,3.0,-0.962330962352563
401507651103914001,40150765113,401507651,12,12,Holy Cross,Patriot,21,South Dakota State,South Dakota State,Holy Cross,MVFC,21,3,"{'seconds': 59, 'minutes': 8}",1,1,2,1,1,True,Rushing Touchdown,Peter Oliver run for 1 yd for a TD (Derek Ng KICK),2022-12-10T18:54:08.000Z,3.0,3.0,1.900352237473006
401507651103914003,40150765114,401507651,13,1,Holy Cross,Patriot,21,South Dakota State,South Dakota State,Holy Cross,MVFC,21,3,"{'seconds': 59, 'minutes': 8}",65,65,2,10,18,False,Kickoff,"Derek Ng kickoff for 51 yds , Jadon Janke return for 18 yds to the SDkSt 32",2022-12-10T18:54:08.000Z,3.0,3.0,
401507651103999901,40150765115,401507651,14,12,Holy Cross,Patriot,21,South Dakota State,South Dakota State,Holy Cross,MVFC,21,3,"{'seconds': 0, 'minutes': 0}",26,26,3,8,4,False,Rush,Matthew Sluka run for 4 yds to the SDkSt 22,2022-12-10T19:11:42.000Z,3.0,3.0,-0.1119930019293067
401507651102866101,4015076516,401507651,6,5,Holy Cross,Patriot,7,South Dakota State,South Dakota State,Holy Cross,MVFC,6,2,"{'seconds': 38, 'minutes': 13}",60,60,1,10,11,False,Pass Reception,Matthew Sluka pass complete to Spencer Gilliam for 11 yds to the SDkSt 49 for a 1ST down,2022-12-10T17:43:46.000Z,3.0,2.0,0.994570052506427
401507652101879410,4015076524,401507652,4,8,Sacramento State,Big Sky,0,Incarnate Word,Sacramento State,Incarnate Word,Southland,0,1,"{'seconds': 5, 'minutes': 12}",76,24,1,10,13,False,Pass Reception,Asher O'Hara pass complete to Marshel Martin for 13 yds to the InWrd 11 for a 1ST down,2022-12-10T03:40:05.000Z,3.0,3.0,0.15969853523905
401507652101914601,4015076524,401507652,4,10,Sacramento State,Big Sky,7,Incarnate Word,Sacramento State,Incarnate Word,Southland,0,1,"{'seconds': 53, 'minutes': 8}",99,1,1,1,1,True,Rushing Touchdown,Cameron Skattebo run for 1 yd for a TD (Kyle Sentkowski KICK),2022-12-10T03:48:44.000Z,3.0,3.0,0.938021275120443
401507652101915301,4015076525,401507652,5,1,Sacramento State,Big Sky,7,Incarnate Word,Sacramento State,Incarnate Word,Southland,0,1,"{'seconds': 46, 'minutes': 8}",35,65,0,0,3,False,Kickoff,"Kyle Sentkowski kickoff for 54 yds , Kole Wilson return for 3 yds to the InWrd 14",2022-12-10T03:52:49.000Z,3.0,3.0,
401507652101948708,4015076526,401507652,6,4,Sacramento State,Big Sky,7,Incarnate Word,Sacramento State,Incarnate Word,Southland,7,1,"{'seconds': 12, 'minutes': 5}",37,63,3,8,10,False,Penalty,"DUNNIWAY, Jake pass up the middle incomplete intended for MARTIN, Marshel thrown to the SAC48. PENALTY UIW Pass Interference on HOLTON, Shawn enforced at the spot of the foul for 10 yards to the SAC47 and results in automatic 1ST DOWN [NHSG]. NO PLAY (replay the down).",2022-12-10T04:03:24.000Z,3.0,3.0,
401507652104954204,40150765226,401507652,26,1,Sacramento State,Big Sky,56,Incarnate Word,Sacramento State,Incarnate Word,Southland,59,4,"{'seconds': 57, 'minutes': 4}",43,57,1,10,14,False,Pass Reception,Jake Dunniway pass complete to Marshel Martin for 14 yds to the InWrd 43 for a 1ST down,2022-12-09T07:09:59.000Z,3.0,3.0,1.1129466095804723
401507652104985501,40150765226,401507652,26,7,Sacramento State,Big Sky,56,Incarnate Word,Sacramento State,Incarnate Word,Southland,59,4,"{'seconds': 44, 'minutes': 1}",96,4,2,4,0,False,Timeout,"Timeout INCARNATEW, clock 01:44",2022-12-09T07:17:35.000Z,3.0,2.0,
401507652104954201,40150765225,401507652,25,12,Sacramento State,Big Sky,56,Incarnate Word,Sacramento State,Incarnate Word,Southland,59,4,"{'seconds': 57, 'minutes': 4}",90,10,3,8,10,True,Passing Touchdown,Jake Dunniway pass complete to Pierre Williams for 10 yds for a TD (Asher O'Hara pass  to Marcus Fulcher for Two-Point Conversion),2022-12-09T07:06:03.000Z,3.0,3.0,2.989425187651786
401507652104917512,40150765225,401507652,25,11,Sacramento State,Big Sky,48,Incarnate Word,Sacramento State,Incarnate Word,Southland,59,4,"{'seconds': 24, 'minutes': 8}",83,17,2,15,7,False,Pass Reception,Jake Dunniway pass complete to Devin Gandy for 7 yds to the InWrd 10,2022-12-09T06:58:42.000Z,3.0,3.0,0.172915231397639
401507652104917511,40150765225,401507652,25,10,Sacramento State,Big Sky,48,Incarnate Word,Sacramento State,Incarnate Word,Southland,59,4,"{'seconds': 24, 'minutes': 8}",83,17,1,15,0,False,Pass Incompletion,Jake Dunniway pass incomplete,2022-12-09T06:58:42.000Z,3.0,3.0,-0.301628047140618
401507652101948710,4015076526,401507652,6,6,Sacramento State,Big Sky,7,Incarnate Word,Sacramento State,Incarnate Word,Southland,7,1,"{'seconds': 12, 'minutes': 5}",55,45,2,2,-10,False,Penalty,"SACRAMENTO ST Penalty, Illegal Block (Pierre Williams) to the 50 yard line",2022-12-10T04:03:24.000Z,3.0,3.0,
401507652101948711,4015076526,401507652,6,7,Sacramento State,Big Sky,7,Incarnate Word,Sacramento State,Incarnate Word,Southland,7,1,"{'seconds': 12, 'minutes': 5}",50,50,2,7,15,False,Penalty,"INCARNATEW Penalty, Defensive Pass Interference (Brian Mayes) to the InWrd 35 for a 1ST down",2022-12-10T04:03:24.000Z,3.0,3.0,
401507652101948705,4015076526,401507652,6,2,Sacramento State,Big Sky,7,Incarnate Word,Sacramento State,Incarnate Word,Southland,7,1,"{'seconds': 12, 'minutes': 5}",35,65,1,10,1,False,Rush,Asher O'Hara run for 1 yd to the SacSt 36,2022-12-10T03:57:33.000Z,3.0,3.0,-0.8334176637748527
401507652101948706,4015076526,401507652,6,3,Sacramento State,Big Sky,7,Incarnate Word,Sacramento State,Incarnate Word,Southland,7,1,"{'seconds': 12, 'minutes': 5}",36,64,2,9,1,False,Rush,Cameron Skattebo run for 1 yd to the SacSt 37,2022-12-10T03:57:33.000Z,3.0,3.0,-0.5707961879282806
401507652104917509,40150765225,401507652,25,8,Sacramento State,Big Sky,48,Incarnate Word,Sacramento State,Incarnate Word,Southland,59,4,"{'seconds': 24, 'minutes': 8}",65,35,1,15,23,False,Pass Reception,Jake Dunniway pass complete to Marshel Martin for 23 yds to the InWrd 12 for a 1ST down,2022-12-09T06:58:42.000Z,3.0,3.0,0.8899847586308754
401507652104917507,40150765225,401507652,25,6,Sacramento State,Big Sky,48,Incarnate Word,Sacramento State,Incarnate Word,Southland,59,4,"{'seconds': 24, 'minutes': 8}",41,59,3,11,29,False,Pass Reception,Jake Dunniway pass complete to Pierre Williams for 29 yds to the InWrd 30 for a 1ST down,2022-12-09T06:58:42.000Z,3.0,3.0,3.8426765447867535
401507652104917506,40150765225,401507652,25,5,Sacramento State,Big Sky,48,Incarnate Word,Sacramento State,Incarnate Word,Southland,59,4,"{'seconds': 24, 'minutes': 8}",42,58,2,10,-1,False,Rush,Asher O'Hara run for a loss of 1 yard to the SacSt 41,2022-12-09T06:58:42.000Z,3.0,3.0,-0.945589777649877
401507652104917505,40150765225,401507652,25,4,Sacramento State,Big Sky,48,Incarnate Word,Sacramento State,Incarnate Word,Southland,59,4,"{'seconds': 24, 'minutes': 8}",42,58,1,10,0,False,Pass Incompletion,Jake Dunniway pass incomplete,2022-12-09T06:58:42.000Z,3.0,3.0,-1.1496266880203319
401507652101948709,4015076526,401507652,6,5,Sacramento State,Big Sky,7,Incarnate Word,Sacramento State,Incarnate Word,Southland,7,1,"{'seconds': 12, 'minutes': 5}",47,53,1,10,8,False,Pass Reception,Jake Dunniway pass complete to Pierre Williams for 8 yds to the InWrd 45,2022-12-10T04:03:24.000Z,3.0,3.0,0.9027604054456208
401507652101977101,4015076526,401507652,6,8,Sacramento State,Big Sky,14,Incarnate Word,Sacramento State,Incarnate Word,Southland,7,1,"{'seconds': 28, 'minutes': 2}",65,35,1,10,35,True,Rushing Touchdown,Marcus Fulcher run for 35 yds for a TD (Kyle Sentkowski KICK),2022-12-10T04:07:22.000Z,3.0,3.0,2.972588783776956
401507652101977701,4015076527,401507652,7,1,Sacramento State,Big Sky,14,Incarnate Word,Sacramento State,Incarnate Word,Southland,7,1,"{'seconds': 22, 'minutes': 2}",35,65,0,0,6,False,Kickoff,"Kyle Sentkowski kickoff for 50 yds , Jarrell Wiley return for 6 yds to the InWrd 21",2022-12-10T04:09:32.000Z,3.0,3.0,
401507652102889401,4015076528,401507652,8,4,Sacramento State,Big Sky,14,Incarnate Word,Sacramento State,Incarnate Word,Southland,14,2,"{'seconds': 5, 'minutes': 11}",31,69,4,1,0,False,Timeout,"Timeout INCARNATEW, clock 11:05",2022-12-10T04:28:32.000Z,3.0,2.0,
